Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Yarraville,89 Ballarat St,2,h,950000.0,S,Jas,3/06/2017,6.3,3013.0,2.0,1.0,0.0,150.0,79.0,1900.0,Maribyrnong City Council,-37.819559999999996,144.89054,Western Metropolitan,6543.0
Abbotsford,5/29 Church St,2,u,480000.0,S,hockingstuart,17/06/2017,3.0,3067.0,2.0,1.0,1.0,601.0,64.0,1970.0,Yarra City Council,-37.80915,145.00066,Northern Metropolitan,4019.0
Abbotsford,14/205 Gipps St,2,u,750000.0,SP,Jellis,17/06/2017,3.0,3067.0,2.0,1.0,1.0,2379.0,69.0,2013.0,Yarra City Council,-37.80554,144.99612,Northern Metropolitan,4019.0
Airport West,2/6 Green St,2,t,,SP,Real,17/06/2017,10.4,3042.0,2.0,2.0,1.0,87.0,128.0,2013.0,Moonee Valley City Council,-37.72838,144.88973000000001,Western Metropolitan,3464.0
Airport West,18A Hart St,3,t,730000.0,S,Brad,17/06/2017,10.4,3042.0,3.0,1.0,2.0,242.0,124.0,2010.0,Moonee Valley City Council,-37.72893,144.88859,Western Metropolitan,3464.0
Albanvale,4 Oakwood Rd,3,h,,SN,Barry,17/06/2017,14.0,3021.0,3.0,1.0,3.0,614.0,125.0,1980.0,Brimbank City Council,-37.741440000000004,144.77101000000002,Western Metropolitan,1899.0
Albion,3 Merlow St,4,h,820000.0,S,Bells,17/06/2017,10.5,3020.0,4.0,2.0,1.0,604.0,127.0,1950.0,Brimbank City Council,-37.77967,144.81275,Western Metropolitan,2185.0
Altona,2/10 McAlpine Ct,3,u,670000.0,S,Sweeney,17/06/2017,11.0,3018.0,3.0,2.0,1.0,284.0,88.0,1988.0,Hobsons Bay City Council,-37.860659999999996,144.82013,Western Metropolitan,5301.0
Altona,1/20 Mulga St,3,t,765000.0,S,Williams,17/06/2017,11.0,3018.0,3.0,2.0,2.0,200.0,139.0,2007.0,Hobsons Bay City Council,-37.86837,144.81502,Western Metropolitan,5301.0
Altona North,242 Mason St,3,h,870000.0,S,hockingstuart,17/06/2017,9.4,3025.0,3.0,1.0,4.0,559.0,560.0,1950.0,Hobsons Bay City Council,-37.8399,144.86228,Western Metropolitan,5132.0
Armadale,504 Orrong Rd,4,h,3200000.0,VB,Kay,17/06/2017,6.3,3143.0,4.0,4.0,2.0,847.0,285.0,1935.0,Stonnington City Council,-37.85938,145.01086999999998,Southern Metropolitan,4836.0
Ascot Vale,33 Fenton St,4,h,1750000.0,SP,Rendina,17/06/2017,4.3,3032.0,4.0,2.0,1.0,360.0,249.0,1910.0,Moonee Valley City Council,-37.77459,144.92993,Western Metropolitan,6567.0
Ashwood,47 Ashwood Dr,4,h,1680000.0,S,Jellis,17/06/2017,10.2,3147.0,4.0,3.0,3.0,726.0,194.0,1958.0,Monash City Council,-37.85842,145.10288,Southern Metropolitan,2894.0
Ashwood,2/7 Murra Ct,3,h,860000.0,S,Purplebricks,17/06/2017,10.2,3147.0,3.0,2.0,2.0,280.0,115.0,1990.0,Monash City Council,-37.87105,145.10198,Southern Metropolitan,2894.0
Attwood,56 Ardlie St,3,h,,S,Brad,17/06/2017,16.5,3049.0,3.0,2.0,2.0,694.0,218.0,2000.0,Hume City Council,-37.672309999999996,144.88692,Northern Metropolitan,1130.0
Avondale Heights,24 Doyle St,3,h,750000.0,SP,Moonee,17/06/2017,9.5,3034.0,3.0,1.0,1.0,585.0,30.0,1965.0,Moonee Valley City Council,-37.759859999999996,144.85886000000002,Western Metropolitan,4502.0
Balwyn,152 Balwyn Rd,3,h,2380000.0,S,Ray,17/06/2017,7.9,3103.0,3.0,2.0,2.0,752.0,278.0,1938.0,Boroondara City Council,-37.80648,145.08274,Southern Metropolitan,5682.0
Balwyn,17 Birdwood St,1,h,2100000.0,PI,hockingstuart,17/06/2017,7.9,3103.0,1.0,1.0,1.0,678.0,303.0,2016.0,Boroondara City Council,-37.80292,145.06423999999998,Southern Metropolitan,5682.0
Balwyn,14 Iramoo St,4,h,3050000.0,PI,RT,17/06/2017,7.9,3103.0,4.0,4.0,2.0,613.0,340.0,2009.0,Boroondara City Council,-37.81167,145.08595,Southern Metropolitan,5682.0
Balwyn North,1A Abassia St,3,t,1557000.0,S,RT,17/06/2017,9.7,3104.0,3.0,2.0,2.0,292.0,181.0,2010.0,Boroondara City Council,-37.80259,145.09878,Southern Metropolitan,7809.0
Balwyn North,7 Lemon Rd,4,h,2050000.0,S,Jellis,17/06/2017,9.7,3104.0,4.0,1.0,1.0,1138.0,152.0,1950.0,Boroondara City Council,-37.792840000000005,145.10082,Southern Metropolitan,7809.0
Bayswater,1/20 Church St,2,u,520000.0,S,Schroeder,17/06/2017,23.2,3153.0,2.0,1.0,1.0,418.0,76.0,1970.0,Knox City Council,-37.83777,145.26345,Eastern Metropolitan,5030.0
Bayswater,95 Orange Gr,4,h,925000.0,SP,Biggin,17/06/2017,23.2,3153.0,4.0,1.0,10.0,993.0,128.0,1966.0,Knox City Council,-37.84688,145.25632,Eastern Metropolitan,5030.0
Bayswater North,12 Baker Rd,3,h,616000.0,S,Ray,17/06/2017,23.2,3153.0,3.0,2.0,0.0,586.0,115.0,1999.0,Maroondah City Council,-37.82273,145.27323,Eastern Metropolitan,3598.0
Bayswater North,7 Lyrebird Ct,4,h,,S,Fletchers,17/06/2017,23.2,3153.0,4.0,2.0,2.0,485.0,187.0,2009.0,Maroondah City Council,-37.82457,145.27286999999998,Eastern Metropolitan,3598.0
Bentleigh,14 Beths St,4,h,2700000.0,VB,hockingstuart,17/06/2017,11.4,3204.0,4.0,4.0,2.0,673.0,156.0,1935.0,Glen Eira City Council,-37.91888,145.04775,Southern Metropolitan,6795.0
Bentleigh East,448 Chesterville Rd,3,h,,PI,Buxton,17/06/2017,13.8,3165.0,3.0,1.0,2.0,710.0,123.0,1955.0,Glen Eira City Council,-37.92413,145.06435,Southern Metropolitan,10969.0
Bentleigh East,26 May St,3,h,1525000.0,PI,Buxton,17/06/2017,13.8,3165.0,3.0,1.0,3.0,581.0,128.0,1940.0,Glen Eira City Council,-37.9178,145.05414,Southern Metropolitan,10969.0
Bentleigh East,52 Paloma St,4,h,1330000.0,PI,hockingstuart,17/06/2017,13.8,3165.0,4.0,2.0,2.0,566.0,191.0,1950.0,Glen Eira City Council,-37.91503,145.07997,Southern Metropolitan,10969.0
Berwick,59 Bemersyde Dr,4,h,608500.0,S,C21,17/06/2017,35.2,3806.0,4.0,2.0,2.0,563.0,168.01,1995.0,Casey City Council,-38.05379,145.34803,Eastern Victoria,17093.0
Black Rock,6/56 Red Bluff St,2,u,879000.0,S,Hodges,17/06/2017,17.3,3193.0,2.0,1.0,1.0,0.0,88.0,1970.0,Bayside City Council,-37.963409999999996,145.01735,Southern Metropolitan,2866.0
Blackburn North,1 Diana Dr,4,h,1280000.0,SP,Noel,17/06/2017,13.4,3130.0,4.0,2.0,1.0,797.0,164.0,1960.0,Whitehorse City Council,-37.80755,145.1638,Eastern Metropolitan,2867.0
Briar Hill,1A Campbell Rd,2,h,710500.0,S,Barry,17/06/2017,16.1,3088.0,2.0,1.0,1.0,598.0,110.0,1985.0,Banyule City Council,-37.70681,145.11731,Eastern Metropolitan,1390.0
Brighton,684 Hampton St,3,h,,PI,Marshall,17/06/2017,10.5,3186.0,3.0,3.0,2.0,632.0,184.0,1970.0,Bayside City Council,-37.92385,145.00527,Southern Metropolitan,10579.0
Brighton,8 Wellington St,3,t,,S,hockingstuart,17/06/2017,10.5,3186.0,3.0,1.0,2.0,0.0,122.0,1960.0,Bayside City Council,-37.915890000000005,144.98876,Southern Metropolitan,10579.0
Brighton East,17 Florence St,4,h,2100000.0,SP,Nick,17/06/2017,10.3,3187.0,4.0,3.0,2.0,608.0,306.19,2000.0,Bayside City Council,-37.917770000000004,145.01798,Southern Metropolitan,6938.0
Brighton East,35 Studley Rd,4,t,1620000.0,PI,Buxton,17/06/2017,10.3,3187.0,4.0,2.0,2.0,326.0,515.78,,Bayside City Council,-37.92875,145.0248,Southern Metropolitan,6938.0
Broadmeadows,3/11 Martell St,2,u,310000.0,S,Barry,17/06/2017,14.0,3047.0,2.0,1.0,1.0,171.0,90.0,2008.0,Hume City Council,-37.68489,144.9212,Northern Metropolitan,4294.0
Brunswick,6/116 Albert St,2,u,510000.0,SP,Jellis,17/06/2017,5.2,3056.0,2.0,1.0,0.0,0.0,64.0,2009.0,Moreland City Council,-37.77002,144.97154,Northern Metropolitan,11918.0
Brunswick,176 Barkly St,3,h,1925000.0,SP,Raine,17/06/2017,5.2,3056.0,3.0,1.0,4.0,479.0,182.0,1925.0,Moreland City Council,-37.77694,144.96669,Northern Metropolitan,11918.0
Brunswick,73 Mitchell St,2,h,890000.0,VB,Woodards,17/06/2017,5.2,3056.0,2.0,1.0,0.0,138.0,78.0,1910.0,Moreland City Council,-37.75908,144.96968999999999,Northern Metropolitan,11918.0
Brunswick,135 Victoria St,4,h,1500000.0,S,Nelson,17/06/2017,5.2,3056.0,4.0,1.0,1.0,318.0,100.0,1908.0,Moreland City Council,-37.767920000000004,144.97141000000002,Northern Metropolitan,11918.0
Brunswick West,5/456 Albion St,1,u,312000.0,S,Jellis,17/06/2017,5.2,3055.0,1.0,1.0,1.0,406.0,40.0,1970.0,Moreland City Council,-37.75847,144.94226,Northern Metropolitan,7082.0
Brunswick West,59 Daly St,3,h,1010000.0,PI,Nelson,17/06/2017,5.2,3055.0,3.0,2.0,4.0,413.0,126.0,1910.0,Moreland City Council,-37.76545,144.94442,Northern Metropolitan,7082.0
Brunswick West,1/524 Moreland Rd,2,u,,PI,Brad,17/06/2017,5.2,3055.0,2.0,1.0,1.0,73.0,60.0,1960.0,Moreland City Council,-37.75242,144.93686,Northern Metropolitan,7082.0
Bundoora,48 Zara Cl,4,h,755000.0,SP,Ray,17/06/2017,12.1,3083.0,4.0,2.0,2.0,300.0,162.0,2014.0,Banyule City Council,-37.68223,145.07818,Northern Metropolitan,10175.0
Burwood,7 Carmody St,3,t,918000.0,S,Bekdon,17/06/2017,10.4,3125.0,3.0,2.0,1.0,207.0,144.0,2012.0,Monash City Council,-37.85682,145.10873,Southern Metropolitan,5678.0
Camberwell,1065 Toorak Rd,5,h,2361000.0,SP,Fletchers,17/06/2017,7.7,3124.0,5.0,3.0,2.0,844.0,203.0,1920.0,Boroondara City Council,-37.84753,145.07198,Southern Metropolitan,8920.0
Carnegie,14 Morgan St,3,h,1550000.0,VB,hockingstuart,17/06/2017,10.1,3163.0,3.0,2.0,2.0,557.0,200.0,1930.0,Glen Eira City Council,-37.89584,145.04741,Southern Metropolitan,7822.0
Carrum Downs,5 Atkins Ct,3,h,500000.0,S,Ray,17/06/2017,34.9,3201.0,3.0,2.0,2.0,509.0,125.0,1993.0,Frankston City Council,-38.09111,145.19083999999998,South-Eastern Metropolitan,8060.0
Caulfield South,2/203 North Rd,3,t,1237000.0,S,Gary,17/06/2017,8.7,3162.0,3.0,2.0,2.0,0.0,135.0,1990.0,Glen Eira City Council,-37.90034,145.01283,Southern Metropolitan,5051.0
Cheltenham,2A Walker Gr,3,t,861000.0,S,Ray,17/06/2017,17.9,3192.0,3.0,2.0,2.0,305.0,130.0,2000.0,Bayside City Council,-37.96836,145.06452,Southern Metropolitan,9758.0
Clayton,25 Panorama St,3,h,1462000.0,S,C21,17/06/2017,16.7,3168.0,3.0,1.0,1.0,816.0,130.0,1965.0,Monash City Council,-37.92027,145.12937,South-Eastern Metropolitan,5837.0
Clayton South,20 Botanic Dr,3,h,745000.0,S,Barry,17/06/2017,17.5,3169.0,3.0,2.0,2.0,180.0,134.0,,Kingston City Council,-37.93898,145.13648,South-Eastern Metropolitan,4734.0
Coburg,6 Gladstone St,3,h,,SP,Woodards,17/06/2017,6.7,3058.0,3.0,1.0,1.0,408.0,129.0,1960.0,Darebin City Council,-37.743190000000006,144.97587,Northern Metropolitan,11204.0
Coburg North,15 Shorts Rd,2,t,,SN,Barry,17/06/2017,6.7,3058.0,2.0,1.0,1.0,164.0,110.0,1950.0,Darebin City Council,-37.72391,144.9606,Northern Metropolitan,3445.0
Craigieburn,25 Jirrahlinga Tce,4,h,600000.0,S,Ray,17/06/2017,20.6,3064.0,4.0,2.0,2.0,560.0,196.1,2007.0,Hume City Council,-37.59943,144.91439,Northern Metropolitan,15510.0
Cranbourne North,5 Greenview Ct,4,h,,PI,Ray,17/06/2017,34.7,3977.0,4.0,2.0,2.0,445.0,173.0,2009.0,Casey City Council,-38.07468,145.28803,South-Eastern Metropolitan,6464.0
Croydon,6 Diana St,3,h,,SN,Barry,17/06/2017,23.0,3136.0,3.0,1.0,0.0,840.0,105.0,1940.0,Maroondah City Council,-37.8,145.26154,Eastern Metropolitan,11925.0
Croydon North,10 Malcolm Rd,4,h,820000.0,S,RW,17/06/2017,23.0,3136.0,4.0,2.0,2.0,841.0,196.0,2016.0,Maroondah City Council,-37.76917,145.29265,Eastern Metropolitan,2985.0
Dingley Village,11 Kimber Ct,4,h,1100000.0,S,Buxton,17/06/2017,22.2,3172.0,4.0,2.0,2.0,840.0,237.0,1980.0,Kingston City Council,-37.97824,145.12949,South-Eastern Metropolitan,3940.0
Doncaster,3 Hampshire Rd,4,h,1120000.0,PI,Barry,17/06/2017,12.4,3108.0,4.0,2.0,2.0,280.0,200.0,2008.0,Manningham City Council,-37.79423,145.13696000000002,Eastern Metropolitan,9028.0
Doncaster East,2/1099 Doncaster Rd,3,u,850000.0,S,Philip,17/06/2017,14.3,3109.0,3.0,2.0,1.0,236.0,145.0,1980.0,Manningham City Council,-37.789629999999995,145.16973000000002,Eastern Metropolitan,10999.0
Doncaster East,5 Thea Gr,4,h,1125000.0,PI,Noel,17/06/2017,14.3,3109.0,4.0,3.0,2.0,284.0,180.0,2006.0,Manningham City Council,-37.79773,145.15141,Eastern Metropolitan,10999.0
Doveton,124 Paperbark St,3,h,,PI,C21,17/06/2017,28.8,3177.0,3.0,1.0,1.0,578.0,89.0,1950.0,Casey City Council,-37.99324,145.24553999999998,South-Eastern Metropolitan,3533.0
East Melbourne,109 Simpson St,3,h,1875000.0,PI,Jellis,17/06/2017,1.3,3002.0,3.0,1.0,0.0,118.0,177.0,1890.0,Melbourne City Council,-37.81351,144.98803999999998,Northern Metropolitan,3040.0
East Melbourne,7 Webb La,2,t,1350000.0,S,Caine,17/06/2017,1.3,3002.0,2.0,2.0,1.0,87.0,115.0,2005.0,Melbourne City Council,-37.81803,144.9892,Northern Metropolitan,3040.0
Elsternwick,1 Baxter St,3,h,1460000.0,SP,Biggin,17/06/2017,7.2,3185.0,3.0,1.0,0.0,377.0,133.0,1915.0,Glen Eira City Council,-37.88783,145.01324,Southern Metropolitan,4898.0
Elsternwick,12/539 Glen Huntly Rd,2,u,550000.0,S,Biggin,17/06/2017,7.2,3185.0,2.0,1.0,1.0,1172.0,69.0,1970.0,Glen Eira City Council,-37.885329999999996,145.01049,Southern Metropolitan,4898.0
Eltham,30 Cromwell St,4,h,1065000.0,SP,Barry,17/06/2017,18.0,3095.0,4.0,2.0,2.0,816.0,243.0,1966.0,Banyule City Council,-37.723079999999996,145.14011000000002,Eastern Metropolitan,6990.0
Eltham,25 Leane Dr,4,h,977500.0,S,Morrison,17/06/2017,18.0,3095.0,4.0,2.0,3.0,1004.0,184.0,1985.0,Banyule City Council,-37.69999,145.1617,Eastern Metropolitan,6990.0
Elwood,3/17 Dickens St,1,u,,S,Biggin,17/06/2017,7.2,3184.0,1.0,1.0,1.0,0.0,52.0,1960.0,Port Phillip City Council,-37.87172,144.98668,Southern Metropolitan,8989.0
Elwood,1/173 Glen Huntly Rd,2,u,810000.0,S,hockingstuart,17/06/2017,7.2,3184.0,2.0,1.0,1.0,0.0,87.0,1935.0,Port Phillip City Council,-37.8835,144.99549,Southern Metropolitan,8989.0
Elwood,16/30 Shelley St,2,u,543000.0,S,Hodges,17/06/2017,7.2,3184.0,2.0,1.0,1.0,0.0,74.0,1960.0,Port Phillip City Council,-37.88042,144.9818,Southern Metropolitan,8989.0
Elwood,13 Vautier St,3,h,,SN,McGrath,17/06/2017,7.2,3184.0,3.0,1.0,2.0,194.0,100.0,1930.0,Port Phillip City Council,-37.88623,144.98661,Southern Metropolitan,8989.0
Epping,62 Davisson St,4,h,660000.0,SP,Purplebricks,17/06/2017,19.6,3076.0,4.0,1.0,3.0,558.0,159.0,1980.0,Whittlesea City Council,-37.64666,145.03062,Northern Metropolitan,10926.0
Epping,10 Efficient St,3,h,568000.0,S,Ray,17/06/2017,19.6,3076.0,3.0,2.0,2.0,420.0,190.0,2012.0,Whittlesea City Council,-37.62145,145.01051,Northern Metropolitan,10926.0
Epping,23 Longwood Dr,4,h,680000.0,S,Harcourts,17/06/2017,19.6,3076.0,4.0,2.0,2.0,656.0,166.0,1980.0,Whittlesea City Council,-37.63878,145.05577,Northern Metropolitan,10926.0
Essendon,1/18 Balmoral St,2,u,580000.0,S,Barry,17/06/2017,7.5,3040.0,2.0,1.0,1.0,921.0,84.0,1970.0,Moonee Valley City Council,-37.74904,144.90668,Western Metropolitan,9264.0
Essendon,1/96 Cooper St,4,t,970000.0,S,Nelson,17/06/2017,7.5,3040.0,4.0,2.0,2.0,0.0,142.0,2003.0,Moonee Valley City Council,-37.74541,144.89844,Western Metropolitan,9264.0
Essendon,37 McPhail St,2,h,1195000.0,S,Jellis,17/06/2017,7.5,3040.0,2.0,1.0,1.0,337.0,122.0,1940.0,Moonee Valley City Council,-37.7545,144.91194,Western Metropolitan,9264.0
Essendon,11 Waverley St,4,h,1155000.0,PI,Brad,17/06/2017,7.5,3040.0,4.0,1.0,3.0,616.0,170.0,1900.0,Moonee Valley City Council,-37.75728,144.90723,Western Metropolitan,9264.0
Essendon North,2/9 Grace St,3,t,800000.0,PI,Frank,17/06/2017,8.2,3041.0,3.0,2.0,1.0,161.0,149.0,2012.0,Moonee Valley City Council,-37.735659999999996,144.89368000000002,Western Metropolitan,1308.0
Fawkner,28 Princess St,5,h,1018000.0,S,Jellis,17/06/2017,13.1,3060.0,5.0,2.0,2.0,737.0,194.0,1990.0,Hume City Council,-37.717290000000006,144.96403,Northern Metropolitan,5070.0
Fawkner,7/14 Stanford Cl,2,u,,SN,Barry,17/06/2017,13.1,3060.0,2.0,1.0,2.0,189.0,89.0,1990.0,Hume City Council,-37.696059999999996,144.96576000000002,Northern Metropolitan,5070.0
Ferntree Gully,50 Carlisle Rd,5,h,1100000.0,S,Schroeder,17/06/2017,24.8,3156.0,5.0,3.0,2.0,836.0,789.0,2001.0,Knox City Council,-37.8801,145.26011,Eastern Metropolitan,10788.0
Fitzroy,15 Argyle St,3,h,1394000.0,S,Jellis,17/06/2017,2.1,3065.0,3.0,2.0,1.0,60.0,200.0,1950.0,Yarra City Council,-37.79714,144.97596000000001,Northern Metropolitan,5825.0
Fitzroy,10/156 Rose St,2,u,,SP,Nelson,17/06/2017,2.1,3065.0,2.0,1.0,1.0,918.0,107.0,1900.0,Yarra City Council,-37.79636,144.98167,Northern Metropolitan,5825.0
Fitzroy North,41 Miller St,3,h,1600000.0,VB,Nelson,17/06/2017,3.6,3068.0,3.0,2.0,0.0,251.0,180.0,,Moreland City Council,-37.77626,144.98035,Northern Metropolitan,6244.0
Footscray,387 Barkly St,4,h,,PI,Sweeney,17/06/2017,5.1,3011.0,4.0,2.0,1.0,438.0,164.0,1915.0,Maribyrnong City Council,-37.79872,144.88876000000002,Western Metropolitan,7570.0
Footscray,9/3 Gordon St,1,u,240000.0,SA,Trimson,17/06/2017,5.1,3011.0,1.0,1.0,1.0,1015.0,46.0,1970.0,Maribyrnong City Council,-37.78778,144.89037,Western Metropolitan,7570.0
Footscray,5/232 Nicholson St,1,u,310000.0,PI,Burnham,17/06/2017,5.1,3011.0,1.0,1.0,0.0,0.0,53.0,1888.0,Maribyrnong City Council,-37.80376,144.89862,Western Metropolitan,7570.0
Frankston,9 Jolly St,3,h,,SN,Barry,17/06/2017,38.0,3199.0,3.0,1.0,1.0,676.0,108.0,,Frankston City Council,-38.14264,145.13562,South-Eastern Metropolitan,17055.0
Frankston,3 MacRosty Ct,3,h,,SN,Barry,17/06/2017,38.0,3199.0,3.0,2.0,2.0,552.0,130.0,1984.0,Frankston City Council,-38.16316,145.1559,South-Eastern Metropolitan,17055.0
Gisborne,60 Hamilton St,3,h,540000.0,SA,McDonald,17/06/2017,45.9,3437.0,3.0,1.0,2.0,665.0,110.0,1930.0,Macedon Ranges Shire Council,-37.48701,144.58567,Northern Victoria,3376.0
Gisborne,109 Howey St,4,h,,VB,Brad,17/06/2017,45.9,3437.0,4.0,2.0,4.0,4401.0,253.0,2000.0,Macedon Ranges Shire Council,-37.49137,144.58007,Northern Victoria,3376.0
Gladstone Park,305 Carrick Dr,5,h,691000.0,S,Barry,17/06/2017,12.9,3043.0,5.0,2.0,3.0,551.0,221.0,1975.0,Hume City Council,-37.68329,144.89302,Western Metropolitan,3285.0
Glen Iris,1/243 Burke Rd,3,h,,S,Marshall,17/06/2017,7.3,3146.0,3.0,3.0,2.0,1335.0,177.0,1990.0,Boroondara City Council,-37.85635,145.05168999999998,Southern Metropolitan,10412.0
Glen Iris,1 Maitland St,4,h,,PI,Marshall,17/06/2017,7.3,3146.0,4.0,2.0,4.0,885.0,217.0,1910.0,Boroondara City Council,-37.85767,145.04214,Southern Metropolitan,10412.0
Glen Waverley,53 Campbell St,3,h,3056000.0,PI,VICProp,17/06/2017,16.7,3150.0,4.0,2.0,2.0,1590.0,292.0,1992.0,Monash City Council,-37.86957,145.17543999999998,Eastern Metropolitan,15321.0
Glen Waverley,2 Grevillia Ct,4,h,,SN,Biggin,17/06/2017,16.7,3150.0,4.0,2.0,2.0,674.0,218.0,1975.0,Monash City Council,-37.8981,145.16447,Eastern Metropolitan,15321.0
Glen Waverley,57 Hinkler Rd,3,h,,PI,Biggin,17/06/2017,16.7,3150.0,3.0,2.0,0.0,726.0,164.0,1965.0,Monash City Council,-37.880990000000004,145.17215,Eastern Metropolitan,15321.0
Glen Waverley,7 Kinnoull Gr,5,h,2650000.0,PI,Jellis,17/06/2017,16.7,3150.0,6.0,3.0,2.0,662.0,119.0,1960.0,Monash City Council,-37.87853,145.15542,Eastern Metropolitan,15321.0
Glen Waverley,10/18 Tulloch Gr,3,t,655000.0,S,Harcourts,17/06/2017,16.7,3150.0,3.0,2.0,2.0,0.0,133.0,2002.0,Monash City Council,-37.89873,145.15072,Eastern Metropolitan,15321.0
Glen Waverley,4 Turner Ct,3,h,1550000.0,S,Harcourts,17/06/2017,16.7,3150.0,3.0,2.0,2.0,648.0,181.0,1980.0,Monash City Council,-37.88255,145.14727,Eastern Metropolitan,15321.0
Glenroy,80 Gowrie St,3,h,780000.0,S,Stockdale,17/06/2017,11.2,3046.0,3.0,1.0,2.0,697.0,131.27,1960.0,Moreland City Council,-37.69795,144.94285,Northern Metropolitan,8870.0
Glenroy,18 Ogden St,3,h,,W,Barry,17/06/2017,11.2,3046.0,3.0,1.0,3.0,780.0,167.0,1960.0,Moreland City Council,-37.7016,144.94898999999998,Northern Metropolitan,8870.0
Glenroy,200 West St,4,h,780000.0,S,Eview,17/06/2017,11.2,3046.0,4.0,1.0,3.0,697.0,133.0,1960.0,Moreland City Council,-37.70159,144.93948,Northern Metropolitan,8870.0
Gowanbrae,82 Gowanbrae Dr,4,h,945000.0,S,Nelson,17/06/2017,12.9,3043.0,4.0,2.0,4.0,474.0,210.0,2000.0,Moreland City Council,-37.70626,144.89551,Western Metropolitan,1071.0
Greenvale,17 Arkley Dr,4,h,645000.0,S,Barry,17/06/2017,20.4,3059.0,3.0,2.0,2.0,538.0,154.0,2000.0,Hume City Council,-37.6499,144.9013,Northern Metropolitan,4864.0
Hallam,11 Turanga Pl,3,h,601000.0,S,REMAX,17/06/2017,32.3,3803.0,3.0,2.0,4.0,604.0,167.87,1995.0,Casey City Council,-38.00305,145.2729,South-Eastern Metropolitan,3728.0
Hampton,12/45 Grenville St,3,u,970000.0,S,Buxton,17/06/2017,13.8,3188.0,3.0,2.0,2.0,0.0,99.0,2005.0,Bayside City Council,-37.93538,145.00224,Southern Metropolitan,5454.0
Hampton,1 McCarthy St,4,h,,PN,Biggin,17/06/2017,13.8,3188.0,4.0,2.0,2.0,665.0,252.0,1940.0,Bayside City Council,-37.93145,145.00016000000002,Southern Metropolitan,5454.0
Hawthorn,49 Lisson Gr,4,h,7650000.0,S,Abercromby's,17/06/2017,5.3,3122.0,4.0,2.0,4.0,1690.0,284.0,1863.0,Boroondara City Council,-37.82652,145.03052,Southern Metropolitan,11308.0
Hawthorn,41/168 Power St,1,u,375000.0,S,Domain,17/06/2017,5.3,3122.0,1.0,1.0,1.0,0.0,53.0,1970.0,Boroondara City Council,-37.825379999999996,145.02546,Southern Metropolitan,11308.0
Hawthorn,8/8 Wallen Rd,2,u,1080000.0,S,Jellis,17/06/2017,5.3,3122.0,2.0,2.0,2.0,6996.0,136.0,2000.0,Boroondara City Council,-37.82712,145.02427,Southern Metropolitan,11308.0
Hawthorn East,11 Condor St,5,h,2855000.0,PI,Noel,17/06/2017,6.2,3123.0,5.0,3.0,2.0,572.0,274.0,2000.0,Boroondara City Council,-37.819359999999996,145.05131,Southern Metropolitan,6482.0
Hawthorn East,10 Mowbray St,4,h,3255000.0,PI,Kay,17/06/2017,6.2,3123.0,4.0,3.0,3.0,1116.0,304.0,1984.0,Boroondara City Council,-37.84283,145.05178,Southern Metropolitan,6482.0
Heidelberg,3/5 Austral Ct,4,t,828000.0,S,Miles,17/06/2017,8.9,3084.0,4.0,2.0,2.0,264.0,140.0,2000.0,Banyule City Council,-37.743520000000004,145.08082,Eastern Metropolitan,2890.0
Heidelberg,57 Quinn St,4,h,1230000.0,S,Nelson,17/06/2017,8.9,3084.0,4.0,1.0,2.0,630.0,237.0,1950.0,Banyule City Council,-37.74863,145.07202,Eastern Metropolitan,2890.0
Heidelberg Heights,1/5 Glover St,3,h,590000.0,S,Victory,17/06/2017,8.8,3081.0,3.0,1.0,2.0,290.0,105.0,1950.0,Banyule City Council,-37.7368,145.05048,Eastern Metropolitan,2947.0
Highett,1/30 Tibrockney St,3,h,,SP,Scott,17/06/2017,16.0,3190.0,3.0,2.0,2.0,162.0,148.0,2007.0,Bayside City Council,-37.95217,145.03418,Southern Metropolitan,4794.0
Hoppers Crossing,2 Bowden St,3,h,555000.0,S,hockingstuart,17/06/2017,18.4,3029.0,3.0,2.0,4.0,615.0,115.0,,Wyndham City Council,-37.86659,144.69959,Western Metropolitan,13830.0
Huntingdale,23 Beauford St,3,h,1093800.0,S,Ray,17/06/2017,12.3,3166.0,3.0,1.0,2.0,501.0,180.0,,Monash City Council,-37.90805,145.10683999999998,Southern Metropolitan,768.0
Huntingdale,50 Ross St,4,h,1145000.0,S,Ray,17/06/2017,12.3,3166.0,4.0,1.0,2.0,603.0,151.0,1960.0,Monash City Council,-37.90822,145.11146000000002,Southern Metropolitan,768.0
Ivanhoe,122B Green St,3,t,,S,Nelson,17/06/2017,7.8,3079.0,3.0,2.0,2.0,164.0,118.0,2000.0,Banyule City Council,-37.76358,145.03018,Eastern Metropolitan,5549.0
Kealba,7 Pulsar Pl,4,h,,SP,Brad,17/06/2017,14.0,3021.0,4.0,2.0,2.0,630.0,300.0,2000.0,Brimbank City Council,-37.738409999999995,144.83038,Western Metropolitan,1202.0
Keilor Downs,3 Serica Ct,3,h,550000.0,VB,Sweeney,17/06/2017,15.5,3038.0,3.0,1.0,4.0,802.0,183.97,1978.0,Brimbank City Council,-37.72343,144.81411,Western Metropolitan,3656.0
