index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
6314,Thomastown,8 Glenburn St,3,h,,PI,Harcourts,1/07/2017,15.3,3074.0,3.0,1.0,2.0,533.0,127.0,1990.0,Whittlesea City Council,-37.67633,144.9866,Northern Metropolitan,7955.0
6858,Brighton,10A Hartley St,3,t,3275000.0,SP,Marshall,24/06/2017,10.5,3186.0,3.0,2.0,3.0,289.0,371.6122,,Bayside City Council,-37.92576,144.99233,Southern Metropolitan,10579.0
674,Bentleigh East,71 Deakin St,5,h,1550000.0,PI,hockingstuart,27/11/2016,13.9,3165.0,5.0,3.0,2.0,583.0,296.0,2007.0,Glen Eira City Council,-37.9143,145.0699,Southern Metropolitan,10969.0
12059,Williamstown,192 Melbourne Rd,3,h,870000.0,VB,Raine,6/01/2018,6.8,3016.0,3.0,1.0,,184.0,108.0,1900.0,Hobsons Bay City Council,-37.85232,144.89008,Western Metropolitan,6380.0
4395,Sunshine North,8 Hassett St,3,h,650000.0,SP,GL,12/11/2016,13.3,3020.0,3.0,1.0,0.0,598.0,112.0,1950.0,Brimbank City Council,-37.7705,144.8307,Western Metropolitan,4217.0
10279,Boronia,18 Montana Av,3,h,720000.0,S,Barry,14/10/2017,25.0,3155.0,3.0,1.0,2.0,,124.0,1975.0,Knox City Council,-37.84592,145.29494,Eastern Metropolitan,9704.0
12778,Prahran,67 York St,2,h,,SP,Jellis,3/03/2018,4.6,3181.0,2.0,1.0,,136.0,82.0,1910.0,Stonnington City Council,-37.8498,144.9982,Southern Metropolitan,7717.0
18,Abbotsford,1/1 Mayfield St,3,h,,SP,Nelson,18/03/2017,2.5,3067.0,3.0,2.0,1.0,119.0,167.0,2005.0,Yarra City Council,-37.8082,144.9999,Northern Metropolitan,4019.0
5981,Strathmore,47 Melissa St,3,h,,S,Brad,8/04/2017,9.7,3041.0,3.0,2.0,2.0,697.0,141.0,1960.0,Moonee Valley City Council,-37.7267,144.9199,Western Metropolitan,3284.0
2458,Heidelberg Heights,2 Bonar St,3,h,994000.0,S,Love,10/12/2016,10.5,3081.0,3.0,2.0,2.0,807.0,192.0,1950.0,Banyule City Council,-37.7453,145.0559,Eastern Metropolitan,2947.0
3526,Port Melbourne,89 Cruikshank St,3,h,1470000.0,S,Marshall,4/06/2016,3.8,3207.0,3.0,1.0,0.0,153.0,109.0,1880.0,Melbourne City Council,-37.8382,144.9469,Southern Metropolitan,8648.0
4197,South Yarra,4/943 Punt Rd,2,u,520000.0,SP,hockingstuart,26/07/2016,3.3,3141.0,2.0,1.0,1.0,0.0,62.0,1890.0,Melbourne City Council,-37.8323,144.9876,Southern Metropolitan,14887.0
7351,Brunswick East,302/218 Lygon St,1,u,290000.0,VB,Dingle,8/07/2017,4.0,3057.0,1.0,1.0,0.0,197.0,41.0,2012.0,Moreland City Council,-37.77165,144.97187,Northern Metropolitan,5533.0
5820,Newport,74 Oxford St,4,h,1650000.0,S,Greg,22/04/2017,8.4,3015.0,4.0,1.0,4.0,837.0,173.0,1930.0,Hobsons Bay City Council,-37.837,144.8772,Western Metropolitan,5498.0
12337,St Albans,25 Harris St,5,h,620000.0,S,Bells,9/12/2017,14.0,3021.0,5.0,3.0,2.0,534.0,107.0,1975.0,Brimbank City Council,-37.75177,144.80173,Western Metropolitan,14042.0
4712,West Melbourne,7/88 Ireland St,3,t,1120000.0,S,Jellis,25/02/2017,1.9,3003.0,3.0,3.0,1.0,801.0,122.0,2008.0,Melbourne City Council,-37.8067,144.9435,Northern Metropolitan,2230.0
7081,Carnegie,42 Elimatta Rd,3,h,1450000.0,VB,Gary,27/05/2017,10.1,3163.0,3.0,2.0,2.0,621.0,167.0,1940.0,Glen Eira City Council,-37.90262,145.05709,Southern Metropolitan,7822.0
8919,Coburg,3 Haig Av,4,h,1300000.0,VB,Nelson,16/09/2017,6.7,3058.0,4.0,2.0,2.0,,157.0,1930.0,Darebin City Council,-37.75369,144.95462,Northern Metropolitan,11204.0
7034,Balwyn,1/18 Weir St,2,u,602000.0,S,Noel,27/05/2017,7.9,3103.0,2.0,1.0,1.0,1129.0,72.0,1960.0,Boroondara City Council,-37.81623,145.0841,Southern Metropolitan,5682.0
6260,Mickleham,20 Prime St,4,h,,SN,Barry,1/07/2017,20.6,3064.0,4.0,2.0,2.0,392.0,178.0,2014.0,Hume City Council,-37.56532,144.89201,Northern Metropolitan,1158.0
2552,Ivanhoe,171 Waterdale Rd,3,h,1486000.0,S,Nelson,15/10/2016,7.9,3079.0,3.0,1.0,2.0,645.0,158.0,1930.0,Banyule City Council,-37.7634,145.0439,Eastern Metropolitan,5549.0
1555,Collingwood,2/79 Oxford St,2,u,855000.0,S,Nelson,3/09/2016,1.6,3066.0,2.0,1.0,1.0,2886.0,122.0,1830.0,Yarra City Council,-37.8042,144.9845,Northern Metropolitan,4553.0
3699,Preston,13 Garnet St,2,h,700000.0,PI,Barry,16/04/2016,8.8,3072.0,2.0,1.0,1.0,214.0,85.0,1910.0,Darebin City Council,-37.7462,145.0044,Northern Metropolitan,14577.0
6737,Kensington,54 McConnell St,4,h,1415000.0,SP,Biggin,17/06/2017,3.4,3031.0,4.0,2.0,0.0,199.0,96.0,1982.0,Melbourne City Council,-37.7916,144.92855,Northern Metropolitan,5263.0
2921,Malvern East,28 Bowen St,5,h,,S,Marshall,27/06/2016,11.2,3145.0,5.0,4.0,2.0,585.0,131.0,1945.0,Stonnington City Council,-37.8848,145.0775,Southern Metropolitan,8801.0
9632,Reservoir,19 Smith St,5,h,1000000.0,VB,Ray,23/09/2017,12.0,3073.0,5.0,2.0,6.0,892.0,361.0,2004.0,Darebin City Council,-37.70176,145.0118,Northern Metropolitan,21650.0
9447,Broadmeadows,3 Cornell Cl,5,h,850000.0,PI,YPA,23/09/2017,14.0,3047.0,5.0,2.0,2.0,,260.0,2000.0,Hume City Council,-37.67391,144.94044,Northern Metropolitan,4294.0
13256,Hawthorn East,41 Leura Gr,4,h,3575000.0,S,Kay,17/03/2018,6.2,3123.0,4.0,2.0,2.0,667.0,310.0,1988.0,Boroondara City Council,-37.83738,145.05106,Southern Metropolitan,6482.0
6636,Black Rock,6/56 Red Bluff St,2,u,879000.0,S,Hodges,17/06/2017,17.3,3193.0,2.0,1.0,1.0,0.0,88.0,1970.0,Bayside City Council,-37.96341,145.01735,Southern Metropolitan,2866.0
1461,Coburg,15/1 Manna Gum Ct,3,t,590000.0,PI,Brace,17/09/2016,7.8,3058.0,3.0,2.0,2.0,0.0,168.0,,Darebin City Council,-37.7372,144.9764,Northern Metropolitan,11204.0
2915,Malvern East,66 Argyll St,3,h,1100000.0,PI,Thomson,24/09/2016,11.2,3145.0,3.0,1.0,2.0,645.0,126.0,1960.0,Stonnington City Council,-37.875,145.0861,Southern Metropolitan,8801.0
5784,Melbourne,402/455 Elizabeth St,2,u,452000.0,S,RT,13/05/2017,2.8,3000.0,2.0,1.0,0.0,0.0,60.0,2006.0,Melbourne City Council,-37.8084,144.9602,Northern Metropolitan,17496.0
7799,Chadstone,1/3 Evans St,3,u,960000.0,S,Jellis,15/07/2017,11.7,3148.0,3.0,2.0,2.0,382.0,151.0,2000.0,Monash City Council,-37.88304,145.0969,Southern Metropolitan,3582.0
13636,Murrumbeena,43b Kinlock Av,3,t,1325000.0,S,Buxton,24/02/2018,10.1,3163.0,3.0,2.0,1.0,287.0,225.0,2017.0,Glen Eira City Council,-37.90522,145.07109,Southern Metropolitan,4442.0
7832,Frankston,12 Tantani St,3,h,506000.0,S,Aquire,15/07/2017,38.0,3199.0,3.0,1.0,4.0,578.0,123.0,1984.0,Frankston City Council,-38.13743,145.16702,South-Eastern Metropolitan,17055.0
3712,Preston,1c Mary St,2,h,770000.0,S,Jellis,18/06/2016,8.8,3072.0,2.0,2.0,1.0,76.0,129.0,2013.0,Darebin City Council,-37.7443,145.0015,Northern Metropolitan,14577.0
6926,Hillside,20 Cuthbert Dr,3,h,660000.0,S,Barry,24/06/2017,18.0,3037.0,3.0,2.0,2.0,666.0,193.0,2002.0,Brimbank City Council,-37.68381,144.73331000000005,Western Metropolitan,5556.0
1199,Camberwell,11 Webster St,3,h,,S,Woodards,28/05/2016,7.8,3124.0,3.0,1.0,1.0,698.0,144.0,1920.0,Boroondara City Council,-37.8366,145.0948,Southern Metropolitan,8920.0
7606,Delahey,7 Alexander Cl,3,h,475000.0,S,YPA,12/08/2017,18.0,3037.0,3.0,2.0,2.0,358.0,106.0,1990.0,Brimbank City Council,-37.7145,144.77132,Western Metropolitan,2898.0
2241,Glenroy,46 Moonee Bvd,4,h,600000.0,SP,Stockdale,23/04/2016,13.0,3046.0,4.0,1.0,2.0,586.0,159.0,1968.0,Moreland City Council,-37.6975,144.9065,Northern Metropolitan,8870.0
5966,St Kilda,15/12 Acland St,1,u,,SP,Smart,13/05/2017,6.1,3182.0,1.0,1.0,1.0,0.0,51.0,1970.0,Port Phillip City Council,-37.8631,144.9749,Southern Metropolitan,13240.0
3919,Richmond,13 McKay St,3,h,1150000.0,VB,Jellis,8/10/2016,2.6,3121.0,3.0,1.0,0.0,176.0,92.0,1900.0,Yarra City Council,-37.8116,145.0042,Northern Metropolitan,14949.0
8229,Croydon Hills,24 County Tce,4,h,1020000.0,S,Jellis,29/07/2017,23.0,3136.0,4.0,2.0,2.0,560.0,253.0,,Maroondah City Council,-37.77791,145.26912,Eastern Metropolitan,1705.0
13439,Brunswick East,63 Albert St,4,h,1500000.0,S,Jellis,24/02/2018,4.0,3057.0,4.0,2.0,,153.0,175.0,1900.0,Moreland City Council,-37.76998,144.97358,Northern Metropolitan,5533.0
6307,St Kilda,7/27 Robe St,2,u,365000.0,VB,Rounds,1/07/2017,5.0,3182.0,2.0,1.0,1.0,881.0,49.0,1993.0,Port Phillip City Council,-37.86476,144.97826,Southern Metropolitan,13240.0
12638,Coolaroo,6 Edi Ct,4,h,550000.0,PI,Barry,3/03/2018,17.4,3048.0,4.0,2.0,2.0,605.0,137.0,1950.0,Hume City Council,-37.66351,144.93204,Northern Metropolitan,1124.0
3845,Reservoir,1/15 Chenies St,3,u,450000.0,VB,hockingstuart,22/05/2016,11.2,3073.0,3.0,1.0,2.0,179.0,108.0,2002.0,Darebin City Council,-37.7108,145.0289,Northern Metropolitan,21650.0
7623,Fitzroy North,40 Newry St,3,h,1705000.0,S,Nelson,12/08/2017,3.6,3068.0,3.0,1.0,1.0,139.0,116.0,1900.0,Moreland City Council,-37.79068,144.97824,Northern Metropolitan,6244.0
519,Balwyn North,2/2 Hatfield St,2,h,,SP,Fletchers,27/11/2016,9.2,3104.0,2.0,1.0,1.0,170.0,144.0,1950.0,Boroondara City Council,-37.7935,145.0663,Southern Metropolitan,7809.0
9076,Richmond,269 Coppin St,3,h,3270000.0,S,Jellis,16/09/2017,2.4,3121.0,3.0,1.0,2.0,,121.0,1890.0,Yarra City Council,-37.82898,145.00218,Northern Metropolitan,14949.0
114,Altona,3/26 Grieve Pde,2,u,510000.0,S,Village,10/09/2016,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,Hobsons Bay City Council,-37.8686,144.8182,Western Metropolitan,5301.0
1298,Carnegie,2/11 Maroona Rd,2,u,415000.0,S,hockingstuart,18/06/2016,11.4,3163.0,2.0,1.0,1.0,0.0,64.0,1970.0,Glen Eira City Council,-37.8889,145.048,Southern Metropolitan,7822.0
2140,Glen Iris,11 Nepean St,3,h,,S,Jellis,14/05/2016,9.2,3146.0,3.0,1.0,3.0,663.0,129.0,1923.0,Boroondara City Council,-37.8484,145.055,Southern Metropolitan,10412.0
12805,Strathmore,39 Henshall Rd,3,h,1500000.0,S,McDonald,3/03/2018,8.2,3041.0,3.0,2.0,2.0,607.0,183.0,1950.0,Moonee Valley City Council,-37.73765,144.91576,Western Metropolitan,3284.0
10930,Doncaster East,23 Longstaff Ct,4,h,1450000.0,S,Jellis,28/10/2017,14.3,3109.0,4.0,2.0,2.0,872.0,258.0,1984.0,Manningham City Council,-37.77524,145.16846,Eastern Metropolitan,10999.0
5035,Fawkner,12 Selola Ct,3,h,652500.0,PI,hockingstuart,27/11/2016,12.4,3060.0,3.0,1.0,1.0,592.0,113.0,1960.0,Hume City Council,-37.6968,144.9674,Northern Metropolitan,5070.0
7407,Glen Iris,11/62 Edgar St N,2,u,501000.0,S,Jellis,8/07/2017,7.3,3146.0,2.0,1.0,1.0,2015.0,77.0,1960.0,Boroondara City Council,-37.85019000000001,145.0465,Southern Metropolitan,10412.0
1187,Camberwell,16A Waterloo St,3,h,3300000.0,S,Kay,25/02/2017,7.8,3124.0,3.0,3.0,2.0,417.0,220.0,2016.0,Boroondara City Council,-37.831,145.0621,Southern Metropolitan,8920.0
656,Bentleigh East,10 Boronia St,4,h,1698888.0,S,hockingstuart,22/08/2016,13.9,3165.0,4.0,2.0,2.0,598.0,337.0,2006.0,Glen Eira City Council,-37.9138,145.0774,Southern Metropolitan,10969.0
12597,Braybrook,39 Shepherd St,3,h,801500.0,S,Bells,3/03/2018,8.6,3019.0,3.0,1.0,1.0,603.0,108.0,1950.0,Maribyrnong City Council,-37.78308,144.85297,Western Metropolitan,3589.0
9048,Newport,70 Anderson St,3,h,1262000.0,SP,Williams,16/09/2017,6.2,3015.0,3.0,2.0,2.0,343.0,110.0,1980.0,Hobsons Bay City Council,-37.84461,144.87515,Western Metropolitan,5498.0
12222,Hampton East,10 Crest Av,5,h,1700000.0,VB,Buxton,9/12/2017,13.8,3188.0,5.0,3.0,2.0,656.0,320.0,1996.0,Bayside City Council,-37.93933,145.02698,Southern Metropolitan,2356.0
9158,Ashwood,33 Douglas St,3,h,1575000.0,S,Jellis,19/08/2017,10.2,3147.0,3.0,1.0,2.0,787.0,115.0,1955.0,Monash City Council,-37.86394,145.09702,Southern Metropolitan,2894.0
7170,Hawthorn East,5/305 Riversdale Rd,2,u,500000.0,S,hockingstuart,27/05/2017,6.2,3123.0,2.0,1.0,1.0,1324.0,72.0,1970.0,Boroondara City Council,-37.83012,145.04751000000005,Southern Metropolitan,6482.0
2444,Hawthorn,10/150 Barkers Rd,2,u,715000.0,S,Marshall,27/11/2016,4.6,3122.0,2.0,1.0,1.0,0.0,82.0,2001.0,Boroondara City Council,-37.8142,145.0308,Southern Metropolitan,11308.0
6609,Airport West,2/6 Green St,2,t,,SP,Real,17/06/2017,10.4,3042.0,2.0,2.0,1.0,87.0,128.0,2013.0,Moonee Valley City Council,-37.72838,144.88973,Western Metropolitan,3464.0
4092,Seddon,80 Gamon St,2,h,815000.0,S,Chisholm,30/07/2016,6.6,3011.0,2.0,1.0,0.0,172.0,81.0,1900.0,Maribyrnong City Council,-37.81,144.8896,Western Metropolitan,2417.0
10849,Brunswick West,2 Mincha St,5,h,2600000.0,PI,Jellis,28/10/2017,5.2,3055.0,5.0,3.0,2.0,,412.0,2012.0,Moreland City Council,-37.77432,144.94191,Northern Metropolitan,7082.0
3075,Moonee Ponds,25 Mantell St,4,h,2400000.0,S,Rendina,10/09/2016,6.9,3039.0,4.0,4.0,2.0,636.0,308.0,1900.0,Moonee Valley City Council,-37.7629,144.9157,Western Metropolitan,6232.0
8083,Mill Park,4 Streeton Cct,3,h,725000.0,S,Ray,22/07/2017,17.9,3082.0,3.0,2.0,2.0,602.0,129.0,1980.0,Whittlesea City Council,-37.66916,145.06912,Northern Metropolitan,10529.0
8465,Elwood,70 Addison St,3,h,,SN,Whiting,3/09/2017,7.2,3184.0,3.0,2.0,2.0,331.0,260.0,1929.0,Port Phillip City Council,-37.87834,144.98021,Southern Metropolitan,8989.0
4935,Brunswick East,3/37 Brunswick Rd,2,u,665000.0,S,Collins,16/07/2016,4.5,3057.0,2.0,1.0,1.0,0.0,96.0,1940.0,Moreland City Council,-37.7786,144.9753,Northern Metropolitan,5533.0
6442,Glen Iris,37 Hortense St,4,h,,S,Kay,3/06/2017,7.3,3146.0,4.0,2.0,2.0,650.0,200.0,1946.0,Boroondara City Council,-37.85686,145.08053999999996,Southern Metropolitan,10412.0
2269,Gowanbrae,6 Birk Ct,3,h,540000.0,VB,Brad,19/11/2016,13.6,3043.0,3.0,2.0,1.0,367.0,141.0,2008.0,Moreland City Council,-37.704,144.8989,Western Metropolitan,1071.0
13480,Coburg North,7 Albert St,4,h,745000.0,PI,Brad,24/02/2018,6.7,3058.0,4.0,1.0,1.0,610.0,106.0,1950.0,Darebin City Council,-37.71984000000001,144.96735,Northern Metropolitan,3445.0
1829,Essendon,159 Cooper St,3,t,650000.0,S,Barry,13/08/2016,8.0,3040.0,3.0,2.0,1.0,160.0,129.0,1985.0,Moonee Valley City Council,-37.7403,144.8989,Western Metropolitan,9264.0
10232,Truganina,21 Montezuma Av,4,h,667000.0,S,hockingstuart,7/10/2017,18.4,3029.0,4.0,2.0,2.0,601.0,226.0,2013.0,Melton City Council,-37.83909,144.70557,Western Metropolitan,5811.0
12118,Brunswick,209 Albert St,3,h,1025000.0,PI,Jellis,9/12/2017,5.2,3056.0,3.0,1.0,,,111.0,1890.0,Moreland City Council,-37.76904,144.9646,Northern Metropolitan,11918.0
12907,Northcote,18 Tanner Gr,3,h,1660000.0,SP,Jellis,10/03/2018,5.3,3070.0,3.0,1.0,2.0,626.0,117.0,1925.0,Darebin City Council,-37.77193,145.01048,Northern Metropolitan,11364.0
9831,Glenroy,4/35 Clovelly Av,2,u,500000.0,S,Brad,26/08/2017,11.2,3046.0,2.0,1.0,1.0,,80.0,1986.0,Moreland City Council,-37.70677,144.90971000000005,Northern Metropolitan,8870.0
4722,Williamstown,56 Verdon St,3,h,2910000.0,SP,Greg,4/03/2017,8.0,3016.0,3.0,3.0,2.0,515.0,286.0,1990.0,Hobsons Bay City Council,-37.8609,144.8947,Western Metropolitan,6380.0
8563,Port Melbourne,333 Princes St,3,h,1764000.0,S,Buxton,3/09/2017,3.5,3207.0,3.0,2.0,,131.0,133.0,1900.0,Melbourne City Council,-37.83509,144.94224,Southern Metropolitan,8648.0
10168,Mount Waverley,5 Eagle Ct,4,h,,PI,Buxton,7/10/2017,14.2,3149.0,4.0,2.0,2.0,,152.0,1960.0,Monash City Council,-37.89596,145.12049,Eastern Metropolitan,13366.0
923,Brunswick,9/33 Staley St,2,u,445000.0,S,Walshe,7/05/2016,5.2,3056.0,2.0,1.0,1.0,0.0,61.0,1975.0,Moreland City Council,-37.7643,144.9638,Northern Metropolitan,11918.0
739,Braybrook,25 Errol St,4,h,550000.0,S,Barry,26/07/2016,10.8,3019.0,4.0,2.0,1.0,288.0,160.0,2000.0,Maribyrnong City Council,-37.7775,144.855,Western Metropolitan,3589.0
5007,Fawkner,53 Queens Pde,3,h,783000.0,S,hockingstuart,10/12/2016,12.4,3060.0,3.0,2.0,1.0,603.0,115.0,1940.0,Hume City Council,-37.7194,144.9678,Northern Metropolitan,5070.0
8339,Roxburgh Park,13 McKinley Dr,3,h,460000.0,S,YPA,29/07/2017,20.6,3064.0,3.0,2.0,3.0,266.0,153.0,2000.0,Hume City Council,-37.63544,144.93274,Northern Metropolitan,5833.0
9653,South Yarra,11/13 Rockley Rd,3,u,760000.0,VB,Kay,23/09/2017,2.7,3141.0,3.0,1.0,1.0,,80.0,1978.0,Melbourne City Council,-37.83801,144.99957,Southern Metropolitan,14887.0
13549,Hawthorn East,34 Roseberry St,3,h,1650000.0,VB,Fletchers,24/02/2018,6.2,3123.0,3.0,2.0,1.0,238.0,178.0,2000.0,Boroondara City Council,-37.82671,145.04786,Southern Metropolitan,6482.0
2131,Glen Iris,20 Howitt St,4,h,2376000.0,S,Jellis,12/11/2016,9.2,3146.0,4.0,2.0,2.0,652.0,230.0,1925.0,Boroondara City Council,-37.8479,145.0557,Southern Metropolitan,10412.0
4635,Toorak,7/767 Malvern Rd,2,u,,SP,Thomson,16/04/2016,4.6,3142.0,2.0,1.0,1.0,3348.0,80.0,1960.0,Stonnington City Council,-37.8498,145.0176,Southern Metropolitan,7217.0
9330,Montmorency,2/50 Coventry St,3,h,756000.0,S,Fletchers,19/08/2017,16.2,3094.0,3.0,1.0,2.0,204.0,102.0,2000.0,Banyule City Council,-37.72266,145.12171999999995,Eastern Metropolitan,3891.0
10988,Highett,188 Wickham Rd,3,h,1100000.0,S,Obrien,28/10/2017,16.0,3190.0,3.0,2.0,1.0,635.0,109.0,1950.0,Bayside City Council,-37.94612,145.04873,Southern Metropolitan,4794.0
9529,Heathmont,2 Lisgoold St,3,h,,PI,Barry,23/09/2017,21.3,3135.0,3.0,2.0,1.0,699.0,134.0,1950.0,Maroondah City Council,-37.82943,145.24369,Eastern Metropolitan,3794.0
9222,Coburg,13 Jessie St,5,h,1500000.0,VB,Nelson,19/08/2017,6.7,3058.0,5.0,3.0,4.0,900.0,180.0,1888.0,Darebin City Council,-37.75402,144.95991,Northern Metropolitan,11204.0
4734,Williamstown,164 Coogee La,5,h,1410000.0,SP,Sweeney,10/12/2016,8.0,3016.0,5.0,2.0,2.0,195.0,260.0,,Hobsons Bay City Council,-37.8643,144.8935,Western Metropolitan,6380.0
6089,Carlton,2/100 Keppel St,2,t,960000.0,VB,Nelson,20/05/2017,1.8,3053.0,2.0,2.0,1.0,0.0,90.0,1860.0,Melbourne City Council,-37.7947,144.9724,Northern Metropolitan,6786.0
2177,Glen Iris,78 Valley Pde,4,h,2725000.0,S,Marshall,25/02/2017,9.2,3146.0,4.0,3.0,2.0,603.0,246.0,2007.0,Boroondara City Council,-37.8521,145.0657,Southern Metropolitan,10412.0
13171,Camberwell,641 Riversdale Rd,4,h,2100000.0,VB,Marshall,17/03/2018,7.7,3124.0,4.0,2.0,2.0,572.0,235.0,1915.0,Boroondara City Council,-37.83252,145.06832,Southern Metropolitan,8920.0
12345,Sunshine,30 High St,2,h,760000.0,S,Barry,9/12/2017,10.5,3020.0,2.0,1.0,1.0,,107.0,1955.0,Brimbank City Council,-37.78806,144.84197,Western Metropolitan,3755.0
374,Balwyn,36 Narrak Rd,4,h,1800000.0,VB,Marshall,3/09/2016,9.7,3103.0,4.0,2.0,2.0,715.0,218.0,1985.0,Boroondara City Council,-37.811,145.0958,Southern Metropolitan,5682.0
787,Brighton,4/23 South Rd,3,u,1266000.0,S,Hodges,13/08/2016,11.2,3186.0,3.0,1.0,2.0,277.0,116.0,1950.0,Bayside City Council,-37.9268,144.991,Southern Metropolitan,10579.0
6467,Heathmont,14/270 Canterbury Rd,3,t,701000.0,SP,Philip,3/06/2017,21.3,3135.0,3.0,2.0,2.0,173.0,140.0,2009.0,Maroondah City Council,-37.8327,145.2348,Eastern Metropolitan,3794.0
12003,Reservoir,5 Legh St,4,h,,SN,Ray,6/01/2018,12.0,3073.0,4.0,2.0,2.0,999.0,302.0,2010.0,Darebin City Council,-37.70353,144.98727,Northern Metropolitan,21650.0
2122,Glen Iris,54 Albion Rd,4,h,,S,hockingstuart,10/12/2016,9.2,3146.0,4.0,1.0,2.0,696.0,197.0,1940.0,Boroondara City Council,-37.8662,145.0675,Southern Metropolitan,10412.0
3793,Reservoir,2/953 High St,2,h,555000.0,S,Nelson,11/02/2017,11.2,3073.0,2.0,1.0,2.0,229.0,92.0,1970.0,Darebin City Council,-37.71,145.0082,Northern Metropolitan,21650.0
12099,Bentleigh East,38 Abbin Av,3,h,1200000.0,SP,Hodges,9/12/2017,13.8,3165.0,3.0,2.0,2.0,,110.0,1950.0,Glen Eira City Council,-37.93222,145.05422,Southern Metropolitan,10969.0
9013,Kingsville,2/23 Kingsville St,3,t,740000.0,S,Village,16/09/2017,6.4,3012.0,3.0,1.0,1.0,,23.0,2006.0,Maribyrnong City Council,-37.80811,144.87919,Western Metropolitan,1808.0
3869,Reservoir,124 Rathcown Rd,2,h,680000.0,S,hockingstuart,27/06/2016,11.2,3073.0,2.0,1.0,1.0,750.0,92.0,1960.0,Darebin City Council,-37.7089,145.0192,Northern Metropolitan,21650.0
13424,Bellfield,138 Liberty Pde,3,h,815000.0,S,Nelson,24/02/2018,8.8,3081.0,3.0,1.0,2.0,612.0,102.0,1950.0,Banyule City Council,-37.75017,145.03497,Eastern Metropolitan,790.0
8129,South Yarra,804/2 Claremont St,2,u,460000.0,VB,Gary,22/07/2017,2.7,3141.0,2.0,2.0,0.0,0.0,63.0,2014.0,Melbourne City Council,-37.83863,144.99379,Southern Metropolitan,14887.0
9372,South Morang,3 McArthurs Rd,5,h,597000.0,S,Ray,19/08/2017,20.5,3752.0,5.0,3.0,2.0,582.0,175.0,2000.0,Whittlesea City Council,-37.62292,145.09507,Northern Metropolitan,7969.0
4468,Surrey Hills,5 Glendale St,5,h,1975000.0,VB,Marshall,13/08/2016,11.2,3127.0,5.0,2.0,2.0,641.0,286.0,2001.0,Boroondara City Council,-37.8354,145.1001,Southern Metropolitan,5457.0
4661,Viewbank,16/86 Graham Rd,2,u,555000.0,SP,Miles,10/12/2016,13.8,3084.0,2.0,1.0,2.0,197.0,90.0,1980.0,Banyule City Council,-37.7393,145.0806,Eastern Metropolitan,2698.0
13586,Malvern East,76 Manning Rd,4,h,,S,Marshall,24/02/2018,8.4,3145.0,4.0,2.0,2.0,589.0,292.0,1920.0,Stonnington City Council,-37.87391,145.05562,Southern Metropolitan,8801.0
2313,Hampton,8 Bronte Ct,3,h,1560000.0,PI,Hodges,4/03/2017,13.7,3188.0,3.0,1.0,3.0,593.0,125.0,1955.0,Bayside City Council,-37.9399,145.0204,Southern Metropolitan,5454.0
8004,Craigieburn,30 Medway Rd,4,h,,SN,Barry,22/07/2017,20.6,3064.0,4.0,3.0,2.0,653.0,165.0,1980.0,Hume City Council,-37.59175,144.93361000000004,Northern Metropolitan,15510.0
12762,Oakleigh,2 William St,4,h,1546000.0,S,Buxton,3/03/2018,12.3,3166.0,4.0,2.0,2.0,541.0,190.0,1920.0,Monash City Council,-37.90114000000001,145.10357,Southern Metropolitan,3224.0
3368,Northcote,160 Bent St,4,h,1420000.0,S,hockingstuart,28/05/2016,5.5,3070.0,3.0,1.0,1.0,465.0,137.0,1890.0,Darebin City Council,-37.7662,144.9889,Northern Metropolitan,11364.0
9958,Scoresby,1 millgrove St,3,h,890000.0,S,Ray,26/08/2017,22.2,3179.0,3.0,1.0,2.0,724.0,116.0,1980.0,Knox City Council,-37.88953,145.22056,Eastern Metropolitan,2206.0
11506,Balwyn North,51 Tuxen St,4,h,2890000.0,PI,Fletchers,18/11/2017,9.7,3104.0,4.0,3.0,3.0,,300.0,1955.0,Boroondara City Council,-37.7988,145.0866,Southern Metropolitan,7809.0
12029,Sydenham,2/2 Albert Rd,2,u,395000.0,S,Prof.,6/01/2018,18.0,3037.0,2.0,1.0,,,80.0,2017.0,Brimbank City Council,-37.69267,144.75748000000004,Western Metropolitan,3640.0
12991,Fawkner,149 Anderson Rd,3,h,725000.0,S,Brad,17/02/2018,13.1,3060.0,3.0,2.0,2.0,427.0,129.0,1995.0,Hume City Council,-37.69536,144.96318,Northern Metropolitan,5070.0
3092,Moonee Ponds,75 Scott St,5,h,1900000.0,VB,Nelson,15/10/2016,6.9,3039.0,5.0,3.0,2.0,646.0,261.0,1925.0,Moonee Valley City Council,-37.7625,144.9074,Western Metropolitan,6232.0
12142,Chelsea Heights,250 Wells Rd,4,h,686000.0,S,hockingstuart/hockingstuart,9/12/2017,27.0,3196.0,4.0,1.0,3.0,527.0,162.0,1960.0,Kingston City Council,-38.04923,145.14209,South-Eastern Metropolitan,2076.0
2514,Hughesdale,19 Canterbury St,3,h,1055000.0,S,Woodards,8/10/2016,13.0,3166.0,3.0,1.0,1.0,562.0,97.0,1930.0,Monash City Council,-37.9022,145.0811,Southern Metropolitan,3145.0
